Age,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Duration_Category,Intensity,HRR,Hydration_Ratio,BPM_Efficiency,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Workout_Type_\nStrength,Workout_Type_\tCardio,Workout_Type_\tYoga,cluster,cluster_label
45.0,94.6,1.69,178.0,147.0,56.0,1.95,1105.0,29.9,1.8,2.0,2.0,15.15,33.122089562690384,Long,566.6666666666666,122.0,0.019027484143763214,0.8258426966292135,True,False,False,True,False,False,False,-1,Active
21.0,40.0,1.58,165.0,134.0,69.0,1.05,624.0,29.2,1.7,3.0,1.0,12.47,16.023073225444637,Medium,594.2857142857142,96.0,0.042499999999999996,0.8121212121212121,False,False,True,False,False,False,False,-1,Active
59.0,71.1,1.73,184.0,125.0,66.0,1.07,691.0,25.2,2.6,2.0,3.0,34.41,23.756223061244942,Medium,645.7943925233644,118.0,0.036568213783403664,0.6793478260869565,False,False,False,False,False,False,False,1,Active
19.0,116.6,1.72,187.0,126.0,70.0,1.1,779.0,23.8,2.6,3.0,2.0,16.61,39.4131963223364,Medium,708.1818181818181,117.0,0.022298456260720415,0.6737967914438503,False,False,True,False,False,False,False,-1,Active
36.0,55.0,1.77,161.0,142.0,74.0,1.04,1564.0,19.8,3.2,2.0,2.0,21.97,17.555619394171533,Medium,1503.8461538461538,87.0,0.05818181818181818,0.8819875776397516,False,False,False,False,False,False,False,-1,Active
22.0,48.6,1.72,177.0,156.0,70.0,1.39,708.0,25.4,3.4,3.0,1.0,20.42,16.427798810167662,Medium,509.35251798561154,107.0,0.06995884773662552,0.8813559322033898,False,False,False,True,False,False,False,0,Active
42.0,57.3,1.73,194.0,153.0,65.0,1.97,1132.0,22.2,3.2,4.0,1.0,19.54,19.14531056834508,Long,574.6192893401015,129.0,0.05584642233856894,0.788659793814433,True,False,True,False,False,False,False,0,Active
36.0,55.9,1.76,181.0,169.0,74.0,1.91,474.0,18.2,1.5,5.0,1.0,12.32,18.046229338842974,Long,248.1675392670157,107.0,0.026833631484794278,0.9337016574585635,False,False,True,False,False,False,False,-1,Active
41.0,73.2,2.0,179.0,161.0,58.0,1.06,758.0,17.6,1.8,2.0,1.0,18.61,18.3,Medium,715.0943396226414,121.0,0.02459016393442623,0.8994413407821229,True,True,False,False,False,False,False,-1,Active
24.0,91.8,1.82,171.0,140.0,52.0,2.0,1065.0,16.1,2.7,4.0,2.0,24.37,27.71404419756068,Long,532.5,119.0,0.029411764705882356,0.8187134502923976,False,False,True,False,False,False,False,0,Active
42.0,47.7,1.72,183.0,150.0,57.0,1.95,782.0,31.4,3.1,3.0,,14.27,16.123580313683075,Long,401.02564102564105,126.0,0.0649895178197065,0.819672131147541,False,False,False,True,False,False,False,0,Active
55.0,51.9,1.64,171.0,150.0,68.0,1.05,1619.0,22.8,2.2,5.0,3.0,25.06,19.296549672813804,Medium,1541.904761904762,103.0,0.04238921001926783,0.8771929824561403,False,False,True,False,False,False,False,-1,Active
36.0,60.1,1.78,186.0,169.0,51.0,1.46,1108.0,35.0,2.0,3.0,1.0,16.06,18.9685645751799,Medium,758.9041095890411,135.0,0.033277870216306155,0.9086021505376344,True,False,False,False,False,False,False,-1,Active
18.0,40.0,1.56,196.0,149.0,56.0,0.79,1027.0,27.6,1.9,2.0,1.0,12.98,16.43655489809336,Medium,1300.0,140.0,0.0475,0.7602040816326531,False,False,True,False,False,False,False,-1,Active
23.0,64.7,2.0,184.0,169.0,55.0,1.46,860.0,32.4,2.5,5.0,2.0,20.45,16.175,Medium,589.0410958904109,129.0,0.03863987635239567,0.9184782608695652,False,False,True,False,False,False,False,0,Active
24.0,73.0,1.61,188.0,131.0,60.0,0.56,864.0,27.4,3.6,2.0,2.0,12.36,28.162493730951734,Short,1542.8571428571427,128.0,0.049315068493150684,0.6968085106382979,True,False,False,True,False,False,False,-1,Active
48.0,79.1,1.63,168.0,135.0,53.0,1.15,1302.0,35.0,3.3,4.0,1.0,27.86,29.77153825887312,Medium,1132.1739130434783,115.0,0.041719342604298354,0.8035714285714286,False,False,False,True,False,False,False,0,Active
47.0,82.2,1.72,174.0,126.0,70.0,1.15,1211.0,25.0,3.7,2.0,3.0,12.4,27.785289345592215,Medium,1053.0434782608697,104.0,0.045012165450121655,0.7241379310344828,False,False,False,True,False,False,False,-1,Active
54.0,40.0,1.79,162.0,162.0,54.0,2.0,444.0,16.9,2.3,5.0,3.0,22.6,12.484004868761899,Long,222.0,108.0,0.057499999999999996,1.0,True,False,False,True,False,False,False,-1,Active
33.0,60.7,1.57,179.0,135.0,69.0,1.24,964.0,26.0,2.9,3.0,1.0,15.19,24.62574546634752,Medium,777.4193548387096,110.0,0.04777594728171334,0.7541899441340782,False,True,False,False,False,False,False,0,Active
29.0,48.9,1.7,194.0,145.0,55.0,1.12,487.0,33.9,2.2,5.0,2.0,28.96,16.920415224913498,Medium,434.82142857142856,139.0,0.044989775051124746,0.7474226804123711,False,False,False,False,False,False,False,-1,Active
50.0,76.4,1.54,172.0,133.0,71.0,1.3,1311.0,25.2,2.1,3.0,1.0,33.64,32.214538708045204,Medium,1008.4615384615385,101.0,0.027486910994764396,0.7732558139534884,False,False,True,False,False,False,False,-1,Active
49.0,95.6,1.67,164.0,134.0,74.0,1.71,466.0,26.0,1.8,3.0,2.0,14.67,34.278747893434684,Long,272.51461988304095,90.0,0.01882845188284519,0.8170731707317073,False,False,False,False,False,False,False,-1,Active
25.0,85.1,1.98,185.0,148.0,58.0,1.29,785.0,22.5,3.5,4.0,1.0,14.37,21.706968676665646,Medium,608.5271317829457,127.0,0.041128084606345476,0.8,False,False,False,True,False,False,False,0,Active
34.0,72.9,1.71,164.0,122.0,73.0,1.78,432.0,27.8,1.5,2.0,2.0,20.67,24.93074792243768,Long,242.69662921348313,91.0,0.0205761316872428,0.7439024390243902,False,True,False,False,False,False,False,0,Active
30.0,42.2,1.63,177.0,134.0,74.0,2.0,685.0,26.4,3.7,3.0,2.0,28.27,15.883172117881744,Long,342.5,103.0,0.08767772511848342,0.7570621468926554,False,False,False,True,False,False,False,-1,Active
49.0,40.0,1.76,193.0,124.0,72.0,1.3,1196.0,11.2,2.2,4.0,2.0,16.86,12.913223140495868,Medium,920.0,121.0,0.05500000000000001,0.6424870466321243,True,False,False,False,False,False,False,-1,Active
18.0,51.8,1.58,164.0,164.0,51.0,0.84,1110.0,25.8,3.5,3.0,3.0,16.04,20.749879826950806,Medium,1321.4285714285716,113.0,0.06756756756756757,1.0,True,False,False,False,False,False,False,-1,Active
22.0,64.6,2.0,196.0,137.0,73.0,0.85,704.0,21.4,2.5,3.0,3.0,22.43,16.15,Medium,828.2352941176471,123.0,0.03869969040247678,0.6989795918367347,True,True,False,False,False,False,False,-1,Active
47.0,66.5,1.79,193.0,155.0,51.0,0.69,1656.0,24.0,2.8,5.0,1.0,16.95,20.754658094316657,Short,2400.0,142.0,0.042105263157894736,0.8031088082901554,True,False,False,False,False,False,False,-1,Active
54.0,55.2,1.8,168.0,137.0,55.0,2.0,1472.0,27.0,3.1,4.0,2.0,23.47,17.037037037037038,Long,736.0,113.0,0.05615942028985507,0.8154761904761905,True,True,False,False,False,False,False,0,Active
49.0,105.3,1.83,165.0,150.0,70.0,1.53,699.0,31.4,3.7,3.0,1.0,39.35,31.44316044074173,Long,456.8627450980392,95.0,0.035137701804368475,0.9090909090909091,False,False,True,False,False,False,False,-1,Active
18.0,74.1,1.76,170.0,135.0,62.0,1.24,1214.0,13.7,2.5,3.0,2.0,13.25,23.921745867768593,Medium,979.0322580645161,108.0,0.033738191632928474,0.7941176470588235,True,False,False,False,False,False,False,0,Active
46.0,40.0,1.75,170.0,142.0,63.0,0.96,919.0,22.3,2.4,4.0,2.0,12.41,13.061224489795919,Medium,957.2916666666667,107.0,0.06,0.8352941176470589,False,False,False,False,False,False,False,0,Active
18.0,91.1,1.76,197.0,162.0,59.0,1.52,1362.0,28.8,3.4,3.0,1.0,14.34,29.409865702479337,Long,896.0526315789474,138.0,0.03732162458836444,0.8223350253807107,True,False,False,False,False,False,False,-1,Active
21.0,49.2,1.64,177.0,164.0,53.0,0.58,1114.0,23.3,2.9,3.0,1.0,23.08,18.292682926829272,Short,1920.689655172414,124.0,0.058943089430894303,0.9265536723163842,False,True,False,False,False,False,False,0,Active
48.0,40.0,1.77,180.0,127.0,54.0,1.48,1460.0,27.2,2.4,5.0,3.0,18.51,12.767723195761114,Medium,986.4864864864865,126.0,0.06,0.7055555555555556,False,True,False,False,False,False,False,-1,Active
48.0,60.0,1.92,165.0,140.0,72.0,2.0,1751.0,11.1,1.5,2.0,2.0,32.68,16.276041666666668,Long,875.5,93.0,0.025,0.8484848484848485,False,True,False,False,False,False,False,-1,Active
51.0,46.2,1.73,192.0,169.0,62.0,1.55,1389.0,32.8,1.7,,3.0,14.87,15.43653312840389,Long,896.1290322580645,130.0,0.03679653679653679,0.8802083333333334,False,False,False,False,False,False,False,0,Active
36.0,68.2,1.91,188.0,131.0,69.0,2.0,1162.0,33.1,1.5,3.0,3.0,,18.69466297524739,Long,581.0,119.0,0.0219941348973607,0.6968085106382979,True,False,True,False,False,False,False,0,Active
44.0,56.1,1.68,191.0,152.0,69.0,1.8,1223.0,15.4,2.6,4.0,2.0,17.28,19.876700680272112,Long,679.4444444444445,122.0,0.04634581105169341,0.7958115183246073,True,False,True,False,False,False,False,0,Active
51.0,65.8,1.62,191.0,169.0,74.0,1.36,1073.0,28.2,3.5,2.0,,21.21,25.072397500381033,Medium,788.970588235294,117.0,0.05319148936170213,0.8848167539267016,True,True,False,False,False,False,False,0,Active
45.0,59.5,1.61,194.0,121.0,55.0,1.3,741.0,24.5,2.0,4.0,3.0,21.71,22.954361328652443,Medium,570.0,139.0,0.03361344537815126,0.6237113402061856,True,False,False,False,False,False,False,-1,Active
58.0,73.5,1.93,175.0,169.0,61.0,1.45,1019.0,14.0,2.7,2.0,2.0,14.74,19.732073344250853,Medium,702.7586206896552,114.0,0.036734693877551024,0.9657142857142857,True,True,False,False,False,False,False,-1,Active
21.0,54.7,1.56,191.0,157.0,55.0,1.13,682.0,25.2,1.5,4.0,2.0,,22.47698882314267,Medium,603.5398230088496,136.0,0.027422303473491772,0.8219895287958116,True,False,False,False,False,True,False,-1,Active
18.0,52.1,1.73,183.0,135.0,74.0,1.4,1141.0,23.9,3.1,3.0,1.0,12.32,17.407865281165424,Medium,815.0,109.0,0.05950095969289827,0.7377049180327869,False,False,False,False,False,False,False,0,Active
59.0,60.6,1.92,180.0,168.0,55.0,1.46,1046.0,24.6,2.0,3.0,3.0,30.51,16.438802083333336,Medium,716.4383561643835,125.0,0.033003300330033,0.9333333333333333,False,False,False,False,False,False,False,0,Active
20.0,104.3,1.79,197.0,158.0,72.0,1.3,933.0,23.4,3.2,2.0,3.0,16.4,32.55204269529665,Medium,717.6923076923076,125.0,0.03068072866730585,0.8020304568527918,False,False,True,False,False,False,False,-1,Active
52.0,47.8,1.79,168.0,144.0,68.0,0.95,715.0,27.3,2.4,5.0,3.0,17.21,14.918385818170469,Medium,752.6315789473684,100.0,0.0502092050209205,0.8571428571428571,True,False,False,False,False,False,False,-1,Active
18.0,51.1,1.83,180.0,130.0,57.0,1.05,939.0,17.0,3.0,3.0,2.0,16.85,15.258741676371343,Medium,894.2857142857142,123.0,0.05870841487279843,0.7222222222222222,False,False,True,False,False,False,False,1,Active
34.0,62.5,1.87,185.0,167.0,73.0,0.96,1353.0,29.6,2.3,4.0,1.0,31.91,17.87297320483857,Medium,1409.375,112.0,0.0368,0.9027027027027027,True,False,False,False,False,False,False,-1,Active
59.0,57.4,1.56,190.0,156.0,72.0,1.15,813.0,18.5,2.7,3.0,2.0,25.59,23.58645627876397,Medium,706.9565217391305,118.0,0.047038327526132406,0.8210526315789474,False,False,False,False,False,False,False,0,Active
37.0,108.7,1.55,163.0,122.0,68.0,1.19,1104.0,26.9,1.6,4.0,2.0,26.23,45.24453694068678,Medium,927.7310924369748,95.0,0.014719411223551058,0.7484662576687117,True,False,True,False,False,False,False,-1,Active
41.0,40.0,1.6,164.0,143.0,73.0,1.52,727.0,23.5,3.4,5.0,2.0,15.53,15.624999999999996,Long,478.2894736842105,91.0,0.08499999999999999,0.8719512195121951,False,False,False,True,False,False,False,-1,Active
53.0,65.2,1.72,196.0,152.0,50.0,1.87,1073.0,24.8,3.7,,1.0,22.39,22.03893996755003,Long,573.7967914438502,146.0,0.05674846625766871,0.7755102040816326,False,False,False,False,False,False,False,2,Moderate
23.0,90.0,1.58,172.0,164.0,60.0,0.78,682.0,25.0,3.2,4.0,1.0,12.32,36.05191475725044,Medium,874.3589743589744,112.0,0.035555555555555556,0.9534883720930233,True,False,True,False,False,False,False,-1,Active
48.0,84.1,1.69,187.0,136.0,56.0,1.68,758.0,22.2,2.3,3.0,3.0,16.11,29.445747697909738,Long,451.1904761904762,131.0,0.027348394768133173,0.7272727272727273,False,False,True,False,False,False,False,0,Active
43.0,57.8,1.57,190.0,142.0,56.0,1.39,698.0,21.3,1.6,4.0,1.0,20.73,23.44922714917441,Medium,502.158273381295,134.0,0.027681660899653984,0.7473684210526316,False,False,True,False,False,False,False,-1,Active
55.0,100.0,1.63,183.0,155.0,74.0,2.0,1256.0,10.5,2.4,3.0,2.0,12.32,37.63784862057285,Long,628.0,109.0,0.024,0.8469945355191257,False,False,False,False,False,False,False,-1,Active
30.0,61.9,1.55,181.0,150.0,72.0,1.93,1117.0,27.1,3.6,3.0,2.0,12.32,25.76482830385015,Long,578.7564766839379,109.0,0.05815831987075929,0.8287292817679558,False,True,False,False,False,False,False,-1,Active
19.0,58.6,1.64,187.0,135.0,66.0,1.18,1564.0,10.0,3.4,3.0,2.0,21.91,21.787626412849498,Medium,1325.4237288135594,121.0,0.058020477815699655,0.7219251336898396,True,False,False,True,False,False,False,-1,Active
21.0,80.8,1.8,195.0,137.0,64.0,1.1,1285.0,29.8,2.7,3.0,3.0,21.28,24.93827160493827,Medium,1168.181818181818,131.0,0.03341584158415842,0.7025641025641025,True,False,False,False,False,False,False,1,Active
21.0,42.7,1.81,166.0,139.0,71.0,1.42,1044.0,26.0,3.2,3.0,3.0,12.32,13.033790177345015,Medium,735.2112676056338,95.0,0.07494145199063232,0.8373493975903614,False,False,False,False,False,False,False,-1,Active
29.0,60.9,1.86,191.0,152.0,60.0,1.79,1108.0,31.5,1.5,4.0,3.0,42.08,17.603191120360734,Long,618.9944134078212,131.0,0.024630541871921183,0.7958115183246073,True,False,True,False,False,False,False,0,Active
40.0,78.8,1.7,176.0,169.0,63.0,1.78,1179.0,21.1,1.9,2.0,1.0,17.55,27.26643598615917,Long,662.3595505617977,113.0,0.024111675126903553,0.9602272727272727,True,False,True,False,False,False,False,-1,Active
37.0,85.3,1.69,162.0,136.0,71.0,1.49,859.0,22.8,3.4,4.0,2.0,19.95,29.86590105388467,Medium,576.510067114094,91.0,0.03985932004689332,0.8395061728395061,False,True,False,False,False,False,False,-1,Active
47.0,84.8,1.58,180.0,157.0,54.0,0.83,940.0,26.3,1.9,5.0,2.0,17.99,33.96891523794263,Medium,1132.5301204819277,126.0,0.02240566037735849,0.8722222222222222,False,False,False,False,False,False,False,-1,Active
43.0,57.4,1.69,166.0,143.0,66.0,1.14,775.0,23.7,3.3,3.0,1.0,13.31,20.09733552746753,Medium,679.8245614035088,100.0,0.05749128919860627,0.8614457831325302,True,False,True,False,False,False,False,0,Active
33.0,40.0,1.81,189.0,157.0,71.0,1.32,1298.0,20.1,3.4,2.0,3.0,16.68,12.209639510393455,Medium,983.3333333333333,118.0,0.08499999999999999,0.8306878306878307,True,True,False,False,False,False,False,-1,Active
33.0,129.9,1.56,189.0,138.0,73.0,2.0,993.0,34.0,2.3,3.0,2.0,24.54,53.37771203155818,Long,496.5,116.0,0.01770592763664357,0.7301587301587301,False,False,True,False,False,False,False,-1,Active
50.0,55.0,1.5,177.0,120.0,69.0,1.07,715.0,27.2,1.7,4.0,2.0,26.53,24.444444444444443,Medium,668.2242990654205,108.0,0.030909090909090907,0.6779661016949152,True,False,False,True,False,False,False,0,Active
18.0,41.6,1.94,168.0,153.0,57.0,0.86,1068.0,25.0,3.1,4.0,1.0,19.74,11.053246891274313,Medium,1241.860465116279,111.0,0.07451923076923077,0.9107142857142857,True,False,True,False,False,False,False,0,Active
43.0,56.9,1.68,161.0,154.0,61.0,2.0,742.0,26.5,2.0,3.0,1.0,21.48,20.160147392290252,Long,371.0,100.0,0.0351493848857645,0.9565217391304348,True,False,True,False,False,False,False,-1,Active
20.0,84.8,1.74,165.0,151.0,59.0,1.49,717.0,24.9,3.4,4.0,3.0,14.13,28.008984013740253,Medium,481.20805369127515,106.0,0.04009433962264151,0.9151515151515152,False,True,False,False,False,False,False,-1,Active
24.0,96.9,1.88,181.0,166.0,72.0,1.36,1220.0,15.8,3.7,3.0,2.0,30.18,27.416251697600728,Medium,897.0588235294117,109.0,0.038183694530443756,0.9171270718232044,False,False,False,False,False,False,False,0,Active
24.0,81.2,1.56,182.0,166.0,66.0,1.62,1148.0,25.5,2.7,4.0,3.0,31.34,33.36620644312952,Long,708.6419753086419,116.0,0.0332512315270936,0.9120879120879121,True,False,False,True,False,False,False,0,Active
53.0,70.5,1.9,198.0,146.0,69.0,0.84,766.0,31.9,2.9,5.0,1.0,16.4,19.52908587257618,Medium,911.9047619047619,129.0,0.04113475177304964,0.7373737373737373,False,False,False,False,False,False,False,-1,Active
38.0,58.7,1.72,189.0,152.0,58.0,1.21,1063.0,21.2,1.6,3.0,1.0,23.03,19.841806381828018,Medium,878.5123966942149,131.0,0.027257240204429302,0.8042328042328042,True,True,False,False,False,False,False,-1,Active
26.0,62.0,1.65,199.0,142.0,56.0,1.61,1361.0,35.0,3.5,2.0,3.0,13.96,22.77318640955005,Long,845.3416149068322,143.0,0.056451612903225805,0.7135678391959799,True,True,False,False,False,False,False,-1,Active
18.0,100.6,1.74,179.0,138.0,68.0,1.2,1261.0,23.2,3.5,2.0,2.0,20.9,33.227639054036196,Medium,1050.8333333333335,111.0,0.03479125248508946,0.770949720670391,True,False,False,False,False,False,False,0,Active
33.0,63.0,1.71,189.0,126.0,57.0,1.24,1175.0,25.6,3.2,3.0,1.0,15.02,21.545090797168363,Medium,947.5806451612904,132.0,0.050793650793650794,0.6666666666666666,False,False,True,False,False,False,False,-1,Active
29.0,79.4,1.71,186.0,124.0,74.0,2.0,877.0,29.6,1.5,3.0,2.0,27.97,27.153654115796318,Long,438.5,112.0,0.01889168765743073,0.6666666666666666,True,False,False,True,False,False,False,-1,Active
57.0,57.6,1.86,169.0,120.0,73.0,1.99,929.0,22.9,2.4,,2.0,14.02,16.649323621227886,Long,466.83417085427135,96.0,0.041666666666666664,0.7100591715976331,False,True,False,False,False,False,False,0,Active
37.0,108.5,1.97,192.0,120.0,74.0,2.0,1091.0,27.2,1.5,2.0,1.0,23.59,27.957432554304415,Long,545.5,118.0,0.013824884792626729,0.625,True,False,False,False,False,False,False,-1,Active
34.0,73.9,1.75,192.0,165.0,74.0,1.64,816.0,35.0,1.5,3.0,2.0,22.1,24.13061224489796,Long,497.5609756097561,118.0,0.020297699594046006,0.859375,False,False,False,False,False,False,False,-1,Active
57.0,67.9,1.78,187.0,163.0,59.0,2.0,1168.0,23.9,3.7,3.0,2.0,,21.430374952657495,Long,584.0,128.0,0.054491899852724596,0.8716577540106952,True,False,False,True,False,False,False,0,Active
36.0,72.8,1.63,184.0,130.0,68.0,1.44,669.0,25.1,1.7,3.0,3.0,12.32,27.400353795777033,Medium,464.58333333333337,116.0,0.023351648351648352,0.7065217391304348,True,True,False,False,False,False,False,0,Active
34.0,57.6,1.7,167.0,141.0,68.0,0.88,710.0,14.7,1.5,3.0,2.0,15.66,19.93079584775087,Medium,806.8181818181819,99.0,0.026041666666666664,0.844311377245509,False,False,False,False,False,False,False,-1,Active
48.0,49.3,1.74,179.0,142.0,74.0,1.31,723.0,19.2,3.5,4.0,3.0,19.2,16.28352490421456,Medium,551.9083969465648,105.0,0.07099391480730223,0.7932960893854749,False,True,False,False,False,False,False,-1,Active
18.0,41.6,1.85,181.0,169.0,52.0,2.0,1130.0,14.5,3.4,5.0,3.0,12.32,12.154857560262965,Long,565.0,129.0,0.08173076923076923,0.9337016574585635,True,False,False,True,False,False,False,-1,Active
33.0,65.6,1.87,189.0,168.0,56.0,1.16,1437.0,16.3,3.5,2.0,1.0,17.53,18.75947267579856,Medium,1238.793103448276,133.0,0.05335365853658537,0.8888888888888888,True,False,False,True,False,False,False,0,Active
19.0,86.3,1.89,164.0,131.0,74.0,0.97,1175.0,19.5,2.4,,2.0,28.62,24.159458021891886,Medium,1211.340206185567,90.0,0.027809965237543453,0.7987804878048781,False,True,False,False,False,False,False,0,Active
43.0,73.6,1.79,170.0,169.0,72.0,1.16,1408.0,17.4,1.5,4.0,1.0,14.69,22.97056895852189,Medium,1213.793103448276,98.0,0.020380434782608696,0.9941176470588236,False,False,True,False,False,False,False,-1,Active
48.0,40.0,2.0,194.0,159.0,70.0,1.48,419.0,13.5,2.5,4.0,2.0,21.29,10.0,Medium,283.1081081081081,124.0,0.0625,0.8195876288659794,False,False,False,False,False,False,False,0,Active
49.0,56.0,1.6,183.0,169.0,66.0,0.98,1263.0,27.9,1.7,5.0,1.0,20.47,21.874999999999996,Medium,1288.7755102040817,117.0,0.030357142857142857,0.9234972677595629,False,False,True,False,False,False,False,-1,Active
48.0,40.0,1.66,189.0,120.0,74.0,1.36,614.0,14.8,2.1,3.0,1.0,12.32,14.51589490492089,Medium,451.4705882352941,115.0,0.052500000000000005,0.6349206349206349,False,False,False,False,False,False,False,2,Moderate
27.0,55.8,1.67,192.0,167.0,74.0,2.0,642.0,28.8,3.4,3.0,2.0,28.68,20.007888414787192,Long,321.0,118.0,0.06093189964157706,0.8697916666666666,False,False,False,True,False,False,False,-1,Active
41.0,73.2,1.75,190.0,137.0,58.0,1.24,1048.0,30.4,3.4,2.0,3.0,23.65,23.902040816326533,Medium,845.1612903225806,132.0,0.046448087431693985,0.7210526315789474,True,False,True,False,False,False,False,-1,Active
44.0,40.0,1.72,179.0,124.0,74.0,0.85,1043.0,22.8,2.1,5.0,3.0,20.78,13.520822065981614,Medium,1227.0588235294117,105.0,0.052500000000000005,0.6927374301675978,True,False,False,False,False,False,False,-1,Active
54.0,58.5,1.96,185.0,133.0,60.0,2.0,1131.0,13.1,2.5,3.0,1.0,18.11,15.228029987505208,Long,565.5,125.0,0.042735042735042736,0.7189189189189189,True,False,False,True,False,False,False,2,Moderate
45.0,57.5,1.55,190.0,123.0,54.0,1.33,893.0,28.8,3.3,3.0,1.0,17.65,23.933402705515086,Medium,671.4285714285714,136.0,0.057391304347826085,0.6473684210526316,False,True,False,False,False,False,False,-1,Active
24.0,55.6,1.73,175.0,120.0,71.0,1.09,775.0,17.2,3.0,4.0,2.0,22.74,18.57729960907481,Medium,711.0091743119266,104.0,0.0539568345323741,0.6857142857142857,False,False,False,True,False,False,False,-1,Active
32.0,42.4,1.79,176.0,135.0,56.0,1.63,843.0,27.1,1.5,2.0,2.0,18.17,13.233045160887613,Long,517.1779141104295,120.0,0.03537735849056604,0.7670454545454546,False,False,False,True,False,False,False,0,Active
